,graph_id,num_nodes,label
1133,RO11003459,59,5
1134,RO11004302,56,5
1135,RO23052696,10,5
1136,RO23052758,46,5
1137,RO23053069,33,5
1138,RO13018331,28,5
1139,RO13018411,25,5
1140,RO13018475,23,5
1141,RO13018938,26,5
1142,RO16034903,67,5
1143,RO17039391,26,5
1144,RO17039694,54,5
1145,RO17039872,36,5
1146,RO23053247,36,5
1147,RO13019392,69,5
1148,RO13019560,27,5
1149,RO14020466,43,5
1150,RO14020670,52,5
1151,RO17035839,33,5
1152,RO17036202,39,5
1153,RO17036300,54,5
1154,RO17036756,24,5
1155,RO18042771,21,5
1156,RO18042824,14,5
1157,RO18042913,14,5
1158,RO18042968,20,5
1159,RO18043180,17,5
1160,RO23054163,27,5
1161,RO23054500,33,5
1162,RO23054699,72,5
1163,RO14021454,65,5
1164,RO17036907,31,5
1165,RO17037057,29,5
1166,RO17037217,41,5
1167,RO17037324,41,5
1168,RO17037459,40,5
1169,RO18043652,18,5
1170,RO18043732,27,5
1171,RO18043787,14,5
1172,RO18043812,15,5
1173,RO24055838,75,5
1174,RO14022237,68,5
1175,RO14022488,66,5
1176,RO14022665,67,5
1177,RO14022898,64,5
1178,RO17037912,37,5
1179,RO17038063,58,5
1180,RO17038492,60,5
1181,RO17038633,40,5
1182,RO18044257,18,5
1183,RO18044300,8,5
1184,RO18044435,13,5
1185,RO18044462,33,5
1186,RO18044532,18,5
1187,RO19040394,43,5
1188,RO24056210,78,5
1189,RO24056461,56,5
1190,RO24056666,71,5
1191,RO14024187,54,5
1192,RO19040544,46,5
1193,RO19040633,34,5
1194,RO19040955,30,5
1195,RO11004525,51,5
1196,RO11004981,35,5
1197,RO14024524,86,5
1198,RO14024631,68,5
1199,RO14024766,58,5
1200,RO14025521,87,5
1201,RO14025932,65,5
1202,RO19041346,31,5
1203,RO19041417,38,5
1204,RO19041701,35,5
1205,RO11006627,42,5
1206,RO11006976,36,5
1207,RO14026118,77,5
1208,RO15026699,39,5
1209,RO15026877,48,5
1210,RO19042307,47,5
1211,RO19042449,22,5
1212,RO20179141,65,5
1213,RO21044818,43,5
1214,RO11007945,44,5
1215,RO11008354,49,5
1216,RO11008826,54,5
1217,RO15027212,44,5
1218,RO15027285,34,5
1219,RO15027329,63,5
1220,RO21044934,32,5
1221,RO21045003,64,5
1222,RO21045101,59,5
1223,RO21045245,42,5
1224,RO21045361,12,5
1225,RO21045496,14,5
1226,RO21046377,17,5
1227,RO12009495,12,5
1228,RO12009743,31,5
1229,RO12009887,24,5
1230,RO15027971,43,5
1231,RO15028077,50,5
1232,RO15028246,41,5
1233,RO15028335,76,5
1234,RO15028530,63,5
1235,RO15028763,24,5
1236,RO15028816,45,5
1237,RO21046769,18,5
1238,RO21047300,11,5
1239,RO12010195,43,5
1240,RO12010649,57,5
1241,RO12010701,50,5
1242,RO15029813,75,5
1243,RO15029948,46,5
1244,RO15030229,46,5
1245,RO21048325,71,5
1246,RO21048771,32,5
1247,RO21049153,16,5
1248,RO12010916,12,5
1249,RO12011174,40,5
1250,RO12011236,39,5
1251,RO12011398,11,5
1252,RO12011735,23,5
1253,RO12011762,36,5
1254,RO15030844,46,5
1255,RO15031011,50,5
1256,RO21049849,24,5
1257,RO21049956,27,5
1258,RO21050415,49,5
1259,RO21050479,20,5
1260,RO12012037,17,5
1261,RO15031510,45,5
1262,RO15031609,52,5
1263,RO15031976,35,5
1264,RO15032027,49,5
1265,RO15032090,44,5
1266,RO15032179,28,5
1267,RO22093888,18,5
1268,RO22094312,14,5
1269,RO22094580,6,5
1270,RO22094768,10,5
1271,RO12012812,35,5
1272,RO12012876,11,5
1273,RO16033202,61,5
1274,RO22101083,27,5
1275,RO22101458,27,5
1276,RO22101822,17,5
1277,RO22102838,22,5
1278,RO22102945,26,5
1279,RO22103568,25,5
1280,RO22104323,9,5
1281,RO13014165,59,5
1282,RO13014584,56,5
1283,RO16033275,63,5
1284,RO16033514,68,5
1285,RO16033658,76,5
1286,RO16033765,67,5
1287,RO22105222,15,5
1288,RO22105712,23,5
1289,RO23050923,37,5
1290,RO13015233,33,5
1291,RO13015983,39,5
1292,RO16034155,55,5
1293,RO16034547,77,5
1294,RO16034645,60,5
1295,RO16034850,52,5
1296,RO11001455,84,5
1297,RO23051546,49,5
1298,RO23051626,50,5
1299,RO23051699,44,5
1300,RO13016944,55,5
1301,RO13017575,21,5
1302,RO13017726,33,5
1303,RO43142006,69,5
1304,RO43142337,44,5
1305,RO43142612,62,5
1306,RO43142710,58,5
1307,RO50166672,35,5
1308,RO50166770,59,5
1309,RO50166869,82,5
1310,RO50167035,61,5
1311,RO46150588,52,5
1312,RO46150702,35,5
1313,RO50162693,69,5
1314,RO50163057,50,5
1315,RO50163137,54,5
1316,RO50163486,71,5
1317,RO50163681,51,5
1318,RO51167473,71,5
1319,RO51168755,51,5
1320,RO50164393,84,5
1321,RO50164687,46,5
1322,RO50164749,33,5
1323,RO51169681,87,5
1324,RO51170097,69,5
1325,RO47151870,27,5
1326,RO47151905,32,5
1327,RO47152083,36,5
1328,RO47152234,24,5
1329,RO47152350,40,5
1330,RO47152412,16,5
1331,RO47152528,22,5
1332,RO50165069,53,5
1333,RO50165185,48,5
1334,RO50165336,53,5
1335,RO50165611,69,5
1336,RO50165817,48,5
1337,RO50165979,41,5
1338,RO50166315,65,5
1339,RO51171628,51,5
1340,RO47152617,28,5
1341,RO47152948,25,5
1342,RO47153124,21,5
1343,RO47153277,15,5
1344,RO47153295,27,5
1345,RO47153339,27,5
1346,RO41125472,19,5
1347,RO41125622,37,5
1348,RO41125962,10,5
1349,RO51172698,74,5
1350,RO51174085,66,5
1351,RO43142774,56,5
1352,RO43143147,52,5
1353,RO47153543,26,5
1354,RO47153561,13,5
1355,RO47153776,30,5
